gutenberg_id,text
9182,
9182,"“I think,” he said, “I will lay my turban on my wonted altar of"
9182,"offerings; there, at any rate, it would be certain to find favour: no"
9182,grisette has a more facile faculty of acceptance. Strange! for after
9182,"all, I know she is a girl of family.”"
9182,
9182,"“But you don’t know her education, Dr. John,” said I. “Tossed about all"
9182,"her life from one foreign school to another, she may justly proffer the"
9182,"plea of ignorance in extenuation of most of her faults. And then, from"
9182,"what she says, I believe her father and mother were brought up much as"
9182,she has been brought up.”
9182,
9182,“I always understood she had no fortune; and once I had pleasure in the
9182,"thought,” said he."
9182,
9182,"“She tells me,” I answered, “that they are poor at home; she always"
9182,"speaks quite candidly on such points: you never find her lying, as"
9182,these foreigners will often lie. Her parents have a large family: they
9182,"occupy such a station and possess such connections as, in their"
9182,"opinion, demand display; stringent necessity of circumstances and"
9182,"inherent thoughtlessness of disposition combined, have engendered"
9182,reckless unscrupulousness as to how they obtain the means of sustaining
9182,"a good appearance. This is the state of things, and the only state of"
9182,"things, she has seen from childhood upwards.”"
9182,
9182,"“I believe it—and I thought to mould her to something better: but,"
9182,"Lucy, to speak the plain truth, I have felt a new thing to-night, in"
9182,looking at her and de Hamal. I felt it before noticing the impertinence
9182,directed at my mother. I saw a look interchanged between them
9182,"immediately after their entrance, which threw a most unwelcome light on"
9182,my mind.”
9182,
9182,“How do you mean? You have been long aware of the flirtation they keep
9182,up?”
9182,
9182,"“Ay, flirtation! That might be an innocent girlish wile to lure on the"
9182,true lover; but what I refer to was not flirtation: it was a look
9182,marking mutual and secret understanding—it was neither girlish nor
9182,"innocent. No woman, were she as beautiful as Aphrodite, who could give"
9182,"or receive such a glance, shall ever be sought in marriage by me: I"
9182,would rather wed a paysanne in a short petticoat and high cap—and be
9182,sure that she was honest.”
9182,
9182,I could not help smiling. I felt sure he now exaggerated the case:
9182,"Ginevra, I was certain, was honest enough, with all her giddiness. I"
9182,"told him so. He shook his head, and said he would not be the man to"
9182,trust her with his honour.
9182,
9182,"“The only thing,” said I, “with which you may safely trust her. She"
9182,"would unscrupulously damage a husband’s purse and property, recklessly"
9182,"try his patience and temper: I don’t think she would breathe, or let"
9182,"another breathe, on his honour.”"
9182,
9182,"“You are becoming her advocate,” said he. “Do you wish me to resume my"
9182,old chains?”
9182,
9182,"“No: I am glad to see you free, and trust that free you will long"
9182,"remain. Yet be, at the same time, just.”"
9182,
9182,"“I am so: just as Rhadamanthus, Lucy. When once I am thoroughly"
9182,"estranged, I cannot help being severe. But look! the King and Queen are"
9182,"rising. I like that Queen: she has a sweet countenance. Mamma, too, is"
9182,excessively tired; we shall never get the old lady home if we stay
9182,longer.”
9182,
9182,"“I tired, John?” cried Mrs. Bretton, looking at least as animated and"
9182,as wide-awake as her son. “I would undertake to sit you out yet: leave
9182,"us both here till morning, and we should see which would look the most"
9182,jaded by sunrise.”
9182,
9182,"“I should not like to try the experiment; for, in truth, mamma, you are"
9182,the most unfading of evergreens and the freshest of matrons. It must
9182,then be on the plea of your son’s delicate nerves and fragile
9182,constitution that I found a petition for our speedy adjournment.”
9182,
9182,"“Indolent young man! You wish you were in bed, no doubt; and I suppose"
9182,"you must be humoured. There is Lucy, too, looking quite done up. For"
9182,"shame, Lucy! At your age, a week of evenings-out would not have made me"
9182,"a shade paler. Come away, both of you; and you may laugh at the old"
9182,"lady as much as you please, but, for my part, I shall take charge of"
9182,the bandbox and turban.”
9182,
9182,"Which she did accordingly. I offered to relieve her, but was shaken off"
9182,with kindly contempt: my godmother opined that I had enough to do to
9182,"take care of myself. Not standing on ceremony now, in the midst of the"
9182,gay “confusion worse confounded” succeeding to the King and Queen’s
9182,"departure, Mrs. Bretton preceded us, and promptly made us a lane"
9182,"through the crowd. Graham followed, apostrophizing his mother as the"
9182,most flourishing grisette it had ever been his good fortune to see
9182,charged with carriage of a bandbox; he also desired me to mark her
9182,"affection for the sky-blue turban, and announced his conviction that"
9182,she intended one day to wear it.
9182,
9182,"The night was now very cold and very dark, but with little delay we"
9182,"found the carriage. Soon we were packed in it, as warm and as snug as"
9182,"at a fire-side; and the drive home was, I think, still pleasanter than"
9182,"the drive to the concert. Pleasant it was, even though the"
9182,coachman—having spent in the shop of a “marchand de vin” a portion of
9182,the time we passed at the concert—drove us along the dark and solitary
9182,"chaussée far past the turn leading down to La Terrasse; we, who were"
9182,"occupied in talking and laughing, not noticing the aberration till, at"
9182,"last, Mrs. Bretton intimated that, though she had always thought the"
9182,"château a retired spot, she did not know it was situated at the world’s"
9182,"end, as she declared seemed now to be the case, for she believed we had"
9182,"been an hour and a half en route, and had not yet taken the turn down"
9182,the avenue.
9182,
9182,"Then Graham looked out, and perceiving only dim-spread fields, with"
9182,unfamiliar rows of pollards and limes ranged along their else invisible
9182,"sunk-fences, began to conjecture how matters were, and calling a halt"
9182,"and descending, he mounted the box and took the reins himself. Thanks"
9182,"to him, we arrived safe at home about an hour and a half beyond our"
9182,time.
9182,
9182,"Martha had not forgotten us; a cheerful fire was burning, and a neat"
9182,supper spread in the dining-room: we were glad of both. The winter dawn
9182,was actually breaking before we gained our chambers. I took off my pink
9182,dress and lace mantle with happier feelings than I had experienced in
9182,"putting them on. Not all, perhaps, who had shone brightly arrayed at"
9182,that concert could say the same; for not all had been satisfied with
9182,friendship—with its calm comfort and modest hope.
9182,
9182,
9182,
9182,CHAPTER XXI.
9182,REACTION.
9182,
9182,
9182,"Yet three days, and then I must go back to the _pensionnat_. I almost"
9182,numbered the moments of these days upon the clock; fain would I have
9182,retarded their flight; but they glided by while I watched them: they
9182,were already gone while I yet feared their departure.
9182,
9182,"“Lucy will not leave us to-day,” said Mrs. Bretton, coaxingly at"
9182,breakfast; “she knows we can procure a second respite.”
9182,
9182,"“I would not ask for one if I might have it for a word,” said I. “I"
9182,"long to get the good-by over, and to be settled in the Rue Fossette"
9182,again. I must go this morning: I must go directly; my trunk is packed
9182,and corded.”
9182,
9182,"It appeared; however, that my going depended upon Graham; he had said"
9182,"he would accompany me, and it so fell out that he was engaged all day,"
9182,and only returned home at dusk. Then ensued a little combat of words.
9182,Mrs. Bretton and her son pressed me to remain one night more. I could
9182,"have cried, so irritated and eager was I to be gone. I longed to leave"
9182,them as the criminal on the scaffold longs for the axe to descend: that
9182,"is, I wished the pang over. How much I wished it, they could not tell."
9182,"On these points, mine was a state of mind out of their experience."
